latitude,longitude
37.583382,127.027481
37.583382,127.027481
37.583378,127.027481
37.583378,127.027481
37.583378,127.027481
37.583378,127.027481
37.583378,127.027473
37.583378,127.027473
37.583378,127.027473
37.583378,127.027473
37.583378,127.027473
37.583374,127.027473
37.583374,127.027473
37.583374,127.027473
37.583374,127.027473
37.583374,127.027473
37.583374,127.027473
37.583374,127.027473
37.583374,127.027473
37.583374,127.027473
37.583374,127.027473
37.583374,127.027473
37.583374,127.027473
37.583374,127.027473
37.583374,127.027473
37.58337,127.027481
37.58337,127.027481
37.58337,127.027481
37.58337,127.027481
37.58337,127.027481
37.583366,127.027489
37.583366,127.027489
37.583366,127.027489
37.583366,127.027489
37.583366,127.027489
37.583363,127.027489
37.583363,127.027489
37.583363,127.027489
37.583363,127.027489
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027496
37.583363,127.027489
37.583363,127.027489
37.583363,127.027489
37.583363,127.027489
37.583363,127.027489
37.583366,127.027489
37.583366,127.027489
37.583366,127.027489
37.583366,127.027489
37.583366,127.027489
37.583366,127.027489
37.58337,127.027489
37.58337,127.027489
37.58337,127.027489
37.58337,127.027481
37.58337,127.027481
37.58337,127.027481
37.58337,127.027481
37.58337,127.027481
37.58337,127.027481
37.58337,127.027481
37.58337,127.027481
37.58337,127.027481
37.58337,127.027481
37.583366,127.027481
37.583366,127.027481
37.583366,127.027481
37.583366,127.027481
37.583366,127.027481
37.583366,127.027481
37.583366,127.027481
37.583366,127.027481
37.583366,127.027481
37.583363,127.027489
37.583359,127.027489
37.583359,127.027489
37.583359,127.027489
37.583359,127.027489
37.583351,127.027496
37.583351,127.027496
37.583351,127.027496
37.583351,127.027496
37.583351,127.027496
37.583351,127.027496
37.583351,127.027496
37.583351,127.027496
37.583351,127.027496
37.583347,127.027504
37.583347,127.027504
37.583347,127.027504
37.583347,127.027504
37.583347,127.027504
37.583344,127.027512
37.583344,127.027512
37.58334,127.027512
37.58334,127.027512
37.58334,127.027512
37.58334,127.027512
37.58334,127.027512
37.58334,127.027512
37.58334,127.027512
37.583344,127.027504
37.583344,127.027504
37.583344,127.027504
37.583344,127.027504
37.583344,127.027504
37.583344,127.027496
37.583344,127.027496
37.583344,127.027496
37.583344,127.027496
37.583344,127.027496
37.583347,127.027496
37.583347,127.027496
37.583344,127.027496
37.583344,127.027496
37.583344,127.027496
37.583344,127.027496
37.583344,127.027496
37.583344,127.027496
37.583344,127.027496
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583351,127.027489
37.583363,127.027489
37.583363,127.027489
37.583363,127.027489
37.583363,127.027489
37.583366,127.027489
37.583374,127.027481
37.583374,127.027481
37.583378,127.027481
37.583378,127.027481
37.583385,127.027473
37.583389,127.027473
37.583393,127.027466
37.583393,127.027466
37.583405,127.027458
37.583405,127.027458
37.583405,127.027458
37.583408,127.027458
37.583412,127.027451
37.583416,127.027451
37.58342,127.027451
37.583424,127.027451
37.583424,127.027443
37.583435,127.027435
37.583435,127.027435
37.583439,127.027428
37.583443,127.027428
37.583443,127.02742
37.583447,127.02742
37.58345,127.02742
37.583454,127.02742
37.583454,127.027405
37.583458,127.027405
37.583462,127.027405
37.583466,127.027405
37.583466,127.027397
37.583466,127.027397
37.583469,127.027397
37.583473,127.02739
37.583473,127.02739
37.583477,127.02739
37.583481,127.02739
37.583485,127.02739
37.583485,127.02739
37.583485,127.027382
37.583488,127.02739
37.583492,127.02739
37.583496,127.02739
37.583496,127.027382
37.5835,127.027382
37.583504,127.02739
37.583504,127.027382
37.583504,127.027382
37.583508,127.027382
37.583511,127.027382
37.583519,127.02739
37.583523,127.02739
37.583527,127.027397
37.583527,127.027397
37.58353,127.027397
37.583534,127.027397
37.583534,127.027405
37.583534,127.027405
37.583534,127.027405
37.583538,127.027405
37.583542,127.027412
37.583542,127.027412
37.583546,127.027412
37.583546,127.027412
37.583546,127.02742
37.583546,127.02742
37.583549,127.02742
37.583549,127.02742
37.583549,127.02742
37.583549,127.02742
37.583553,127.02742
37.583546,127.02742
37.583546,127.02742
37.583546,127.02742
37.583546,127.02742
37.583546,127.02742
37.583534,127.027405
37.583534,127.027405
37.583534,127.027405
37.583534,127.027397
37.58353,127.027397
37.583523,127.027382
37.583519,127.027374
37.583519,127.027374
37.583515,127.027367
37.583515,127.027367
37.583508,127.027344
37.583504,127.027344
37.583504,127.027336
37.583504,127.027336
37.5835,127.027328
37.583496,127.027321
37.583496,127.027313
37.583492,127.027306
37.583492,127.027306
37.583485,127.027298
37.583485,127.02729
37.583485,127.027283
37.583481,127.027275
37.583477,127.027275
37.583469,127.027275
37.583466,127.027267
37.583466,127.02726
37.583462,127.027252
37.583462,127.027252
37.583454,127.027252
37.583447,127.027237
37.583447,127.027237
37.583443,127.027237
37.583424,127.027237
37.58342,127.027245
37.583412,127.027245
37.583401,127.027252
37.583393,127.02726
37.583382,127.027267
37.583378,127.027267
37.583366,127.027275
37.583363,127.027275
37.583355,127.027283
37.583347,127.02729
37.583324,127.027306
37.583321,127.027306
37.583317,127.027313
37.583309,127.027313
37.583302,127.027328
37.58329,127.027328
37.583286,127.027336
37.583279,127.027336
37.583271,127.027344
37.583263,127.027351
37.58326,127.027351
37.583252,127.027351
37.583248,127.027359
37.583248,127.027359
37.583244,127.027359
37.583241,127.027359
37.583237,127.027359
37.583233,127.027359
37.583229,127.027359
37.583229,127.027359
37.583221,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583218,127.027359
37.583172,127.027214
37.583164,127.027199
37.583157,127.027184
37.583149,127.027168
37.583149,127.027161
37.583138,127.027138
37.58313,127.027122
37.583126,127.027107
37.583118,127.0271
37.583115,127.027084
37.583107,127.027069
37.583099,127.027054
37.583099,127.027046
37.583088,127.027031
37.583088,127.027023
37.583076,127.027008
37.583076,127.026993
37.583065,127.026978
37.583061,127.02697
37.583054,127.026947
37.583046,127.026939
37.583042,127.026924
37.583038,127.026917
37.583035,127.026909
37.583031,127.026894
37.583027,127.026886
37.583019,127.026878
37.583015,127.026855
37.583008,127.026848
37.583004,127.026833
37.582996,127.026825
37.582993,127.026817
37.582989,127.026802
37.582981,127.026787
37.582977,127.026779
37.582973,127.026764
37.58297,127.026764
37.582966,127.026756
37.582962,127.026741
37.582954,127.026726
37.582951,127.026718
37.582943,127.026703
37.582943,127.026695
37.582932,127.02668
37.582932,127.02668
37.582932,127.026672
37.582928,127.026665
37.582924,127.026665
37.582924,127.026657
37.582924,127.026657
37.58292,127.026649
37.582882,127.026642
37.582882,127.026642
37.582882,127.026642
37.582886,127.026642
37.58289,127.026634
37.582909,127.026604
37.582909,127.026604
37.582912,127.026596
37.582912,127.026588
37.58292,127.026588
37.582924,127.026581
37.582932,127.026581
37.582935,127.026573
37.582947,127.026573
37.582954,127.026566
37.582962,127.026558
37.582973,127.026558
37.582985,127.026558
37.583004,127.02655
37.583012,127.02655
37.583019,127.02655
37.583035,127.026543
37.583057,127.026535
37.583065,127.026527
37.583076,127.02652
37.583096,127.026512
37.583107,127.026505
37.583115,127.026497
37.583122,127.026497
37.58313,127.026489
37.583141,127.026482
37.583157,127.026474
37.583164,127.026466
37.583179,127.026459
37.583187,127.026459
37.583206,127.026443
37.583214,127.026436
37.583225,127.026436
37.583229,127.026428
37.583241,127.026428
37.583248,127.026413
37.58326,127.026413
37.583271,127.026405
37.583275,127.026405
37.58329,127.026398
37.583298,127.02639
37.583302,127.026382
37.583313,127.026382
37.583324,127.026375
37.583332,127.026367
37.583332,127.026367
37.583344,127.02636
37.583355,127.026352
37.583355,127.026352
37.583359,127.026352
37.583363,127.026352
37.583366,127.026344
37.583366,127.026344
37.583366,127.026344
37.583366,127.026344
37.583366,127.026344
37.583366,127.026344
37.583366,127.026344
37.583366,127.026344
37.583366,127.026344
37.583366,127.026344
37.583366,127.026344
37.583366,127.026344
37.583366,127.026344
37.58337,127.026344
37.583374,127.026344
37.583374,127.026344
37.583382,127.026337
37.583382,127.026337
37.583385,127.026337
37.583389,127.026337
37.583389,127.026337
37.583393,127.026329
37.583397,127.026329
37.583401,127.026329
37.583405,127.026321
37.583408,127.026321
37.583412,127.026321
37.583416,127.026314
37.583424,127.026314
37.583424,127.026314
37.583427,127.026314
37.583435,127.026306
37.583439,127.026306
37.583443,127.026306
37.583443,127.026299
37.58345,127.026299
37.583454,127.026299
37.583458,127.026291
37.583466,127.026291
37.583473,127.026283
37.583477,127.026283
37.583481,127.026283
37.583492,127.026276
37.583496,127.026276
37.5835,127.026268
37.583504,127.02626
37.583515,127.02626
37.583523,127.026253
37.583534,127.026245
37.583542,127.026245
37.583549,127.026237
37.583549,127.026237
37.583572,127.02623
37.583576,127.026222
37.583588,127.026222
37.583588,127.026222
37.583599,127.026215
37.583607,127.026215
37.583618,127.026207
37.583626,127.026207
37.583637,127.026199
37.583649,127.026192
37.583656,127.026192
37.58366,127.026184
37.583668,127.026184
37.583675,127.026184
37.583679,127.026184
37.583687,127.026176
37.583691,127.026176
37.583694,127.026169
37.583698,127.026169
37.583706,127.026169
37.58371,127.026169
37.58371,127.026161
37.58371,127.026161
37.583714,127.026161
37.583725,127.026161
37.583729,127.026154
37.583733,127.026154
37.58374,127.026154
37.583744,127.026146
37.583752,127.026146
37.583759,127.026138
37.583763,127.026138
37.583771,127.026138
37.583775,127.026131
37.583782,127.026131
37.583782,127.026131
37.583782,127.026131
37.583801,127.026123
37.583805,127.026123
37.583809,127.026123
37.583813,127.026115
37.583813,127.026115
37.583817,127.026115
37.583817,127.026115
37.583817,127.026115
37.583817,127.026115
37.583817,127.026115
37.583832,127.026108
37.583843,127.0261
37.583855,127.026093
37.583866,127.026093
37.583874,127.026085
37.583885,127.026077
37.583889,127.026077
37.583893,127.026077
37.583904,127.02607
37.583912,127.02607
37.583916,127.02607
37.583923,127.026062
37.583927,127.026062
37.583935,127.026054
37.583939,127.026054
37.583946,127.026047
37.58395,127.026047
37.583958,127.026047
37.583965,127.026039
37.583965,127.026039
37.583973,127.026039
37.583977,127.026039
37.583984,127.026031
37.583988,127.026031
37.583992,127.026031
37.583996,127.026031
37.584,127.026024
37.584,127.026024
37.584,127.026024
37.584,127.026024
37.584003,127.026024
37.584003,127.026024
37.584007,127.026024
37.584007,127.026016
37.584007,127.026016
37.584011,127.026016
37.584015,127.026016
37.584015,127.026016
37.584015,127.026016
37.584015,127.026016
37.584019,127.026016
37.584026,127.026009
37.584026,127.026009
37.584034,127.026009
37.584034,127.026009
37.584038,127.026009
37.584042,127.026001
37.584045,127.026001
37.584053,127.026001
37.584057,127.025993
37.584061,127.025993
37.584068,127.025986
37.584072,127.025986
37.584076,127.025986
37.584084,127.025986
37.584087,127.025978
37.584095,127.025978
37.584099,127.025978
37.584103,127.025978
37.584106,127.02597
37.584114,127.02597
37.584122,127.025963
37.584133,127.025955
37.584141,127.025955
37.584164,127.025948
37.584167,127.025948
37.584179,127.025932
37.58419,127.025932
37.584209,127.025925
37.584217,127.025917
37.584221,127.025917
37.584236,127.025909
37.58424,127.025902
37.584248,127.025902
37.584251,127.025902
37.584259,127.025902
37.584263,127.025894
37.58427,127.025894
37.584278,127.025887
37.584286,127.025887
37.584293,127.025887
37.584301,127.025879
37.58432,127.025871
37.584328,127.025864
37.584335,127.025864
37.584343,127.025856
37.584354,127.025856
37.584366,127.025848
37.584373,127.025841
37.584377,127.025841
37.584385,127.025841
37.584393,127.025833
37.5844,127.025833
37.584404,127.025826
37.584415,127.025826
37.584427,127.025818
37.584431,127.025818
37.584435,127.02581
37.584442,127.02581
37.584454,127.025803
37.584457,127.025803
37.584465,127.025803
37.584476,127.025772
37.584476,127.025764
37.584476,127.025764
37.584476,127.025764
37.584476,127.025764
37.584534,127.025795
37.584538,127.025803
37.584538,127.02581
37.584541,127.025818
37.584545,127.025818
37.584549,127.025833
37.584549,127.025833
37.584557,127.025841
37.584557,127.025856
37.584564,127.025864
37.584568,127.025871
37.584572,127.025879
37.584576,127.025894
37.584579,127.025902
37.584583,127.025909
37.584587,127.025917
37.584595,127.025932
37.584599,127.02594
37.584602,127.025948
37.58461,127.025963
37.584614,127.025978
37.584618,127.025978
37.584625,127.026001
37.584629,127.026009
37.584637,127.026024
37.584641,127.026039
37.584648,127.026047
37.584652,127.026062
37.58466,127.026077
37.584663,127.026093
37.584671,127.0261
37.584675,127.026108
37.584675,127.026115
37.584679,127.026123
37.584682,127.026131
37.584686,127.026138
37.584686,127.026138
37.584686,127.026138
37.584686,127.026138
37.584686,127.026138
37.584686,127.026138
37.584686,127.026138
37.584686,127.026138
37.584686,127.026138
37.584686,127.026138
37.584686,127.026138
37.58469,127.026146
37.58469,127.026146
37.58469,127.026154
37.58469,127.026154
37.584694,127.026154
37.584698,127.026161
37.584702,127.026161
37.584702,127.026169
37.584705,127.026184
37.584709,127.026184
37.584713,127.026192
37.584717,127.026199
37.584721,127.026215
37.584724,127.026222
37.584732,127.02623
37.584736,127.026253
37.58474,127.026253
37.584743,127.026268
37.584755,127.026291
37.584763,127.026299
37.584763,127.026306
37.58477,127.026321
37.584774,127.026329
37.584782,127.026344
37.584785,127.02636
37.584793,127.026367
37.584797,127.026382
37.584808,127.026405
37.584812,127.026413
37.584816,127.026428
37.584824,127.026443
37.584835,127.026459
37.584835,127.026474
37.584843,127.026482
37.58485,127.026497
37.584854,127.026512
37.584862,127.026527
37.584866,127.026535
37.584873,127.02655
37.584881,127.026566
37.584885,127.026573
37.584896,127.026604
37.584904,127.026619
37.584908,127.026634
37.584915,127.026649
37.584923,127.026665
37.58493,127.02668
37.584934,127.026695
37.584946,127.026711
37.584949,127.026718
37.584961,127.026749
37.584969,127.026764
37.584976,127.026779
37.584988,127.026802
37.584995,127.026817
37.585003,127.02684
37.585007,127.026848
37.585018,127.026871
37.585022,127.026886
37.58503,127.026901
37.585037,127.026909
37.585041,127.026924
37.585049,127.026939
37.58506,127.02697
37.585068,127.026978
37.585072,127.026993
37.585079,127.027008
37.585091,127.027039
37.585102,127.027061
37.58511,127.027077
37.585114,127.027092
37.585125,127.027115
37.585129,127.027122
37.58514,127.027138
37.585148,127.027161
37.585155,127.027184
37.585159,127.027191
37.585163,127.027199
37.585171,127.027214
37.585175,127.027222
37.585178,127.027229
37.585182,127.027237
37.585186,127.027245
37.58519,127.027252
37.58519,127.027252
37.58519,127.02726
37.585194,127.027267
37.585197,127.027275
37.585201,127.027283
37.585205,127.02729
37.585209,127.027298
37.585209,127.027306
37.585213,127.027306
37.585213,127.027313
37.585217,127.027321
37.58522,127.027328
37.585224,127.027336
37.585232,127.027359
37.585236,127.027367
37.585239,127.027374
37.585243,127.027382
37.585247,127.02739
37.585251,127.027397
37.585255,127.027405
37.585258,127.027412
37.585262,127.02742
37.585262,127.02742
37.585262,127.027428
37.585262,127.027428
37.585262,127.027428
37.585266,127.027435
37.58527,127.027435
37.58527,127.027435
37.58527,127.027435
37.58527,127.027443
37.58527,127.027443
37.585274,127.027451
37.585274,127.027451
37.585274,127.027451
37.585274,127.027451
37.585278,127.027458
37.585278,127.027458
37.585281,127.027466
37.585285,127.027473
37.585285,127.027481
37.585285,127.027481
37.585293,127.027489
37.585293,127.027496
37.585297,127.027512
37.585304,127.027519
37.585304,127.027519
37.585304,127.027519
37.585304,127.027519
37.585304,127.027519
37.585304,127.027519
37.585304,127.027519
37.585304,127.027519
37.585304,127.027519
37.585304,127.027519
37.585304,127.027519
37.585304,127.027519
37.585304,127.027519
37.58535,127.027542
37.585354,127.027542
37.585358,127.027542
37.585365,127.02755
37.585365,127.02755
37.585377,127.02755
37.585384,127.027557
37.585388,127.027557
37.585411,127.027565
37.585426,127.027565
37.58543,127.027565
37.585438,127.027557
37.585445,127.027557
37.585453,127.027557
37.585457,127.027557
37.585464,127.027557
37.585476,127.02755
37.585487,127.02755
37.585491,127.02755
37.585499,127.02755
37.585499,127.02755
37.585503,127.02755
37.585506,127.02755
37.585506,127.02755
37.585506,127.02755
37.585506,127.02755
37.58551,127.02755
37.585518,127.027542
37.585529,127.027542
37.585529,127.027542
37.585537,127.027542
37.585537,127.027542
37.585537,127.027542
37.585548,127.027542
37.585556,127.027542
37.58556,127.027542
37.585567,127.027542
37.585571,127.027542
37.585579,127.027534
37.585579,127.027534
37.58559,127.027534
37.585602,127.027534
37.585609,127.027534
37.585617,127.027534
37.585621,127.027534
37.585629,127.027527
37.585632,127.027527
37.58564,127.027527
37.58564,127.027527
37.585644,127.027527
37.585648,127.027527
37.585655,127.027527
37.585663,127.027527
37.585663,127.027527
37.585674,127.027527
37.585682,127.027527
37.585686,127.027527
37.585693,127.027527
37.585701,127.027527
37.585716,127.027527
37.585732,127.027519
37.585739,127.027519
37.585754,127.027519
37.585766,127.027519
37.585773,127.027519
37.585785,127.027519
37.585796,127.027519
37.585812,127.027519
37.585823,127.027519
37.585827,127.027519
37.585835,127.027519
37.585857,127.027519
37.585865,127.027512
37.585884,127.027512
37.585892,127.027512
37.585911,127.027512
37.585918,127.027512
37.585926,127.027512
37.585938,127.027512
37.585945,127.027512
37.585957,127.027512
37.585968,127.027512
37.585976,127.027512
37.585979,127.027512
37.585999,127.027504
37.58601,127.027504
37.586018,127.027504
37.586029,127.027504
37.58604,127.027504
37.586048,127.027504
37.586052,127.027504
37.58606,127.027504
37.58606,127.027504
37.586063,127.027504
37.586071,127.027504
37.586071,127.027504
37.586071,127.027504
37.586071,127.027504
37.586071,127.027504
37.586071,127.027504
37.586071,127.027504
37.586071,127.027504
37.586071,127.027504
37.586071,127.027504
37.586071,127.027504
37.586071,127.027504
37.586071,127.027504
37.586079,127.027504
37.586082,127.027496
37.586086,127.027496
37.58609,127.027496
37.586094,127.027496
37.586102,127.027496
37.586102,127.027496
37.586109,127.027496
37.586113,127.027496
37.586121,127.027496
37.586121,127.027496
37.586128,127.027496
37.586136,127.027496
37.586143,127.027496
37.586151,127.027496
37.586155,127.027496
37.586163,127.027496
37.586163,127.027496
37.586174,127.027496
37.586182,127.027496
37.586185,127.027496
37.586193,127.027496
37.586197,127.027496
37.586205,127.027496
37.586208,127.027496
37.586212,127.027496
37.586212,127.027496
37.58622,127.027496
37.586224,127.027496
37.586224,127.027496
37.586224,127.027496
37.586246,127.027542
37.586246,127.027557
37.586246,127.027557
37.586246,127.027565
37.586246,127.027573
37.586246,127.027573
37.586246,127.027573
37.586246,127.02758
37.586246,127.02758
37.586246,127.027588
37.586246,127.027588
37.586246,127.027588
37.586246,127.027588
37.586246,127.027588
37.586246,127.027588
37.586246,127.027588
37.586246,127.027588
37.586246,127.027588
37.586246,127.027588
37.586246,127.027588
